,species,family,VegMaxHeight,leafN,WDensity,leafP,LDMC,SeedDryMass,SLA,LA
26170,Hamamelis_mollis,Hamamelidaceae,9.899197751,19.98480891,0.516654243,1.501758159,0.347136276,65.05789392,14.92107111,1510.080154
26171,Hamamelis_virginiana,Hamamelidaceae,9.831052153,22.185905,0.49375342,1.987743805,0.330969118,72.75944143,18.98813144,1185.77852
26172,Hamamelis_vernalis,Hamamelidaceae,7.438750629,18.48842858,0.53938641,1.464198643,0.356204991,61.80164001,14.14490386,1370.250597
26173,Trichocladus_goetzei,Hamamelidaceae,5.751749985,14.05076596,0.59799837,1.142089135,0.389403634,26.12762896,10.12045411,1119.953522
26174,Trichocladus_crinitus,Hamamelidaceae,6.04226822,13.78795953,0.594155334,1.133704838,0.390660948,20.66807363,9.824263448,1042.077455
26175,Trichocladus_ellipticus,Hamamelidaceae,9.319658526,14.01352479,0.597089872,1.177303711,0.390233164,26.90355035,10.23014837,1063.627273
26176,Trichocladus_grandiflorus,Hamamelidaceae,5.743809135,13.3505759,0.59799837,1.164662253,0.396369291,23.82319469,9.711806034,914.7449067
26177,Dicoryphe_stipulacea,Hamamelidaceae,7.372249081,15.20897689,0.582907979,1.097994084,0.378616904,26.15772683,10.46887466,1457.135705
26178,Dicoryphe_macrophylla,Hamamelidaceae,6.824958265,14.58478395,0.584790084,1.1347495,0.383707245,23.92764739,10.24235914,1203.64939
26179,Dicoryphe_noronhae,Hamamelidaceae,7.234358059,14.21673931,0.589793524,1.099005839,0.388955574,25.89405106,9.84464364,1195.914138
26180,Eustigma_lenticellatum,Hamamelidaceae,7.547445749,13.62071795,0.588166114,1.116863248,0.395184589,25.2813348,9.471090795,1013.44457
26181,Eustigma_oblongifolium,Hamamelidaceae,7.204436204,14.76046366,0.581165734,1.146832521,0.383001081,27.78433457,10.36811964,1216.186001
26182,Eustigma_balansae,Hamamelidaceae,7.798301105,14.77746706,0.579028579,1.13710351,0.383972393,29.06029375,10.27069896,1239.938086
26183,Sinowilsonia_henryi,Hamamelidaceae,8.066776046,14.17702627,0.587421724,1.069686114,0.389995281,25.14695423,9.61860727,1242.92899
26184,Fortunearia_sinensis,Hamamelidaceae,5.834451043,14.05400164,0.60020554,1.121243659,0.389493308,26.29056988,10.03922066,1167.615899
26185,Corylopsis_sinensis,Hamamelidaceae,5.113285003,13.87097205,0.598896992,1.170800119,0.386567754,17.40062487,10.17953694,1013.640309
26186,Corylopsis_willmottiae,Hamamelidaceae,4.955642856,15.48816619,0.59020108,1.230835461,0.375145723,32.3891835,11.56644774,1298.374568
26187,Corylopsis_multiflora,Hamamelidaceae,5.606605516,16.6058996,0.595629265,1.192120704,0.370961159,62.80972036,12.26289593,1820.546578
26188,Corylopsis_pauciflora,Hamamelidaceae,3.043687074,13.49584246,0.626469598,1.218428363,0.390571006,24.67743405,10.62429204,982.2001588
26189,Corylopsis_himalayana,Hamamelidaceae,5.237210139,14.67236087,0.590065197,1.225744632,0.382296217,28.43806221,10.92697627,1098.752813
26190,Corylopsis_glaucescens,Hamamelidaceae,5.552646171,15.74345329,0.582773775,1.211713649,0.37230597,29.4306599,11.5212606,1362.699197
26191,Corylopsis_henryi,Hamamelidaceae,5.566727982,14.85251501,0.604922864,1.080936047,0.381592649,29.16083799,10.47128548,1531.440048
26192,Corylopsis_trabeculosa,Hamamelidaceae,4.855120352,14.71634634,0.600758605,1.172735306,0.381768419,29.28195036,10.84925707,1260.665884
26193,Loropetalum_lanceum,Hamamelidaceae,5.038485348,13.06170888,0.601727694,1.193438379,0.397466014,21.14462562,9.736435698,828.323533
26194,Loropetalum_chinense,Hamamelidaceae,8.721677022,12.90094991,0.592605255,1.342848368,0.399198202,19.01757981,9.982413231,769.5747921
26195,Loropetalum_subcordatum,Hamamelidaceae,5.123892387,12.86174811,0.606456982,1.148947012,0.399668573,19.75149622,9.414559402,855.0667129
26196,Matudaea_trinervia,Hamamelidaceae,7.241024218,15.03488117,0.583042214,1.144721922,0.381856335,32.29981241,10.57304304,1309.181923
26197,Matudaea_colombiana,Hamamelidaceae,7.645396264,15.68194766,0.583982725,1.085925421,0.37661707,32.51621601,10.69301067,1653.864785
26198,Mytilaria_laosensis,Hamamelidaceae,9.240596356,17.7991802,0.532353361,1.348031374,0.357684401,31.23920694,12.77614994,1323.731794
26199,Exbucklandia_longipetala,Hamamelidaceae,5.751749985,11.36579975,0.598273822,1.104332873,0.41048756,6.35477239,8.003869518,570.8210762
26200,Exbucklandia_populnea,Hamamelidaceae,5.827737748,10.72742137,0.601151929,1.077003049,0.416387946,4.223260206,7.483608901,497.3593976
26201,Exbucklandia_tonkinensis,Hamamelidaceae,5.552646171,11.40775013,0.597172775,1.132400363,0.41067664,6.929469698,8.14516713,552.7134079
26202,Chunia_bucklandioides,Hamamelidaceae,6.573550445,13.49895035,0.595525003,1.131357864,0.395913217,26.49110049,9.598425536,987.6430228
26203,Rhodoleia_championii,Hamamelidaceae,6.988757961,10.9799551,0.624023201,1.029319851,0.429239998,22.90718826,7.635789374,681.8747445
26204,Rhodoleia_henryi,Hamamelidaceae,6.483357951,10.66841742,0.622730303,1.057791322,0.432613432,20.00322408,7.519691089,584.1172071
26205,Rhodoleia_forrestii,Hamamelidaceae,5.750425748,11.29275744,0.630957344,1.025179705,0.422960684,20.97007579,7.928663749,767.1848182
26206,Rhodoleia_macrocarpa,Hamamelidaceae,6.381165375,11.50800389,0.615885529,1.073742146,0.420339303,21.15436532,8.122692266,710.0680963
26207,Rhodoleia_parvipetala,Hamamelidaceae,6.902398038,11.85495746,0.614893639,1.032285911,0.416293855,21.43877666,8.16770418,831.5722725
26208,Rhodoleia_stenopetala,Hamamelidaceae,6.398821568,11.97291778,0.61333818,1.074484117,0.414954043,23.03032146,8.43917514,795.6095729
26209,Altingia_chinensis,Altingiaceae,2,16.34369491,0.673965716,1.010573539,0.352142976,10.0374542,12.54340998,2944.541374
26210,Altingia_obovata,Altingiaceae,2,10.48330458,0.774016891,0.767234633,0.419732971,8.72791483,7.522017412,2002.151463
26211,Altingia_gracilipes,Altingiaceae,2,14.59486224,0.704855349,0.969393269,0.368892648,12.43941624,11.36056681,2506.109253
26212,Liquidambar_acalycina,Altingiaceae,24.09350591,19.45574095,0.546739401,0.73515839,0.342781247,7.750151361,9.828478756,5235.213025
26213,Liquidambar_formosana,Altingiaceae,28.74087594,19.29367654,0.492156618,1.037338929,0.339426927,4.568077051,10.85238273,2261.385769
26214,Altingia_siamensis,Altingiaceae,2,15.80520015,0.692309036,0.967609225,0.359004589,13.41528798,12.10876916,3113.149665
26215,Altingia_excelsa,Altingiaceae,2,21.29177524,0.635688933,1.364541987,0.316828065,15.4327928,18.90158287,3514.790433
26216,Liquidambar_styraciflua,Altingiaceae,38.20322269,21.55728106,0.522418101,1.192048073,0.327144399,8.452696025,14.03275713,3551.410015
26217,Liquidambar_orientalis,Altingiaceae,18.86253245,13.67815373,0.560261408,0.777631483,0.376333802,1.348137318,7.312063352,1535.259071
26218,Semiliquidambar_cathayensis,Altingiaceae,6.264695981,16.07311308,0.599376898,0.884300764,0.361077145,7.435325746,10,2591.791135
26219,Semiliquidambar_chingii,Altingiaceae,7.216057747,16.33428015,0.601173737,0.840814127,0.361160296,9.198139673,9.883254981,3041.585296
26220,Daphniphyllum_teysmannii,Daphniphyllaceae,5.845208404,12.53007669,0.659328116,0.833425666,0.408572271,25.97108101,8.110993468,1760.910993
26221,Daphniphyllum_pentandrum,Daphniphyllaceae,5.522045744,17.74261657,0.541313256,1.415669658,0.344674348,6.982989407,13.37701707,1363.334017
26222,Daphniphyllum_atrobadium,Daphniphyllaceae,7.140029399,18.62515947,0.549794005,1.267943787,0.350509667,31.33285724,13.35672548,1861.658425
26223,Daphniphyllum_calycinum,Daphniphyllaceae,6.054802757,16.493193,0.610979189,1.00035954,0.369681918,40.9403501,11.2254906,2550.112797
26224,Daphniphyllum_macropodum,Daphniphyllaceae,6.099580959,16.73499395,0.628933547,0.992180724,0.370747402,46.07689701,11.59414455,3212.097636
26225,Daphniphyllum_paxianum,Daphniphyllaceae,6.77329514,16.77171247,0.582467617,1.091584103,0.364765792,28.78827372,11.53123206,2009.57897
26226,Daphniphyllum_glaucescens,Daphniphyllaceae,5.71347064,13.94822458,0.635372386,0.919374694,0.390768252,24.94642175,9.31209329,1895.940552
26227,Daphniphyllum_himalense,Daphniphyllaceae,5.357966575,15.39217527,0.613620698,1.004153254,0.375923954,26.82254608,10.55601503,2028.149664
26228,Daphniphyllum_gracile,Daphniphyllaceae,5.423754207,15.17749156,0.61687902,0.993573501,0.378704094,28.20330474,10.37289544,2004.010534
26229,Daphniphyllum_papuanum,Daphniphyllaceae,5.486558321,15.62787756,0.617731859,0.97229936,0.374800361,29.39002801,10.57060878,2296.677417
26230,Daphniphyllum_beddomei,Daphniphyllaceae,5.735879248,15.47747104,0.611786656,1.004847138,0.37653036,29.76459654,10.55844592,2051.634531
26231,Daphniphyllum_borneense,Daphniphyllaceae,5.991009386,15.35323863,0.608415122,1.006004677,0.377746109,29.60056495,10.44479691,1973.33128
26232,Daphniphyllum_buchananiifolium,Daphniphyllaceae,5.971727749,15.88912567,0.602559586,1.040159644,0.373508079,33.09024632,10.92194537,2025.816015
26233,Daphniphyllum_dichotomum,Daphniphyllaceae,5.508076964,15.89644457,0.614469032,0.989236199,0.37273485,30.88872627,10.80189621,2315.261233
26234,Daphniphyllum_griffithianum,Daphniphyllaceae,5.411279918,15.58834468,0.608975751,1.027542988,0.37419674,27.25837739,10.75721875,1977.880278
26235,Daphniphyllum_luzonense,Daphniphyllaceae,5.365373995,15.45966219,0.60673633,1.056330939,0.375664365,28.54302514,10.81682989,1822.636235
26236,Daphniphyllum_majus,Daphniphyllaceae,5.61177177,15.74707877,0.596760405,1.093704503,0.373078309,28.477378,11.08919448,1739.802698
26237,Daphniphyllum_neilgherrense,Daphniphyllaceae,4.944245193,15.08689959,0.617731859,1.027779616,0.378704094,28.07372232,10.54386896,1853.531623
26238,Daphniphyllum_scortechinii,Daphniphyllaceae,5.477722157,15.43831863,0.61009856,1.028726672,0.376183723,28.56932635,10.66841742,1935.976138
26239,Daphniphyllum_subverticillatum,Daphniphyllaceae,5.804970272,16.22183576,0.599929199,1.044720219,0.369062569,29.36297126,11.18407318,2120.313117
26240,Daphniphyllum_timorianum,Daphniphyllaceae,5.222759167,13.97011561,0.62791376,0.990603824,0.391020926,29.22133142,9.6738645,1629.671235
26241,Daphniphyllum_yunnanense,Daphniphyllaceae,5.925158877,16.59586907,0.602559586,1.01344457,0.366353209,29.53928643,11.26159747,2429.964898
26242,Cercidiphyllum_japonicum,Cercidiphyllaceae,13.94761658,15.81742106,0.421984498,2.088669753,0.343135967,0.529146897,12.07388678,197.0984697
26243,Cercidiphyllum_magnificum,Cercidiphyllaceae,12.58635567,14.43111874,0.453210539,1.734602628,0.360661679,0.949510999,10.44479691,245.3013848
26244,Parrotia_persica,Hamamelidaceae,13.99909627,15.16261523,0.54993446,1.229507743,0.378359874,20.28964417,10.53385219,1010.344905
26245,Parrotia_subaequalis,Hamamelidaceae,9.490738339,15.96981922,0.550934539,1.190693547,0.37119319,21.36485748,10.92697627,1256.319209
26246,Molinadendron_hondurense,Hamamelidaceae,6.932661572,14.34498175,0.593335044,1.086675811,0.387525245,26.00159563,9.935735006,1282.625884
26247,Molinadendron_guatemalense,Hamamelidaceae,7.217719497,13.97333271,0.586543194,1.136841712,0.391832089,26.08555012,9.831052153,1062.918583
26248,Soyauxia_talbotii,Peridiscaceae,10.31573079,14.45439771,0.750758054,0.618443458,0.432613432,3077.513736,8.77404788,8218.640804
26249,Soyauxia_gabonensis,Peridiscaceae,9.949471218,14.93138178,0.754223396,0.599514926,0.42628495,2822.929291,8.935111986,9687.238674
26250,Soyauxia_floribunda,Peridiscaceae,10.10880921,14.53115047,0.758228318,0.594839774,0.43082411,2870.780582,8.687603668,9130.614353
26251,Soyauxia_grandifolia,Peridiscaceae,10.03228821,14.87647374,0.741993328,0.636209281,0.426677754,2770.129039,9.105420356,8248.975239
26252,Soyauxia_velutina,Peridiscaceae,9.558725719,14.80812255,0.75596206,0.608415122,0.427169267,2782.274658,8.945404838,9179.097861
26253,Peridiscus_lucidus,Peridiscaceae,11.25641251,13.37408687,0.803942224,0.479535254,0.446849093,2765.301565,7.345198477,11881.2885
26254,Medusandra_richardsiana,Peridiscaceae,9.274702759,15.06607066,0.757355877,0.613903345,0.425206603,3283.976193,9.176984538,9647.171519
26255,Medusandra_mpomiana,Peridiscaceae,9.212977277,14.62850687,0.770016444,0.583713853,0.430625754,3180.533688,8.772027813,10029.97845
26256,Chenopodium_nesodendron,Amaranthaceae,2,31.52100095,0.552458933,2.095559517,0.248141841,6.035315805,32.04055277,3234.446709
26257,Pseudobotrys_dorae,Cardiopteridaceae,9.767872902,18.69820858,0.59758543,1.142615208,0.334657067,159.5879147,13.30148105,2563.89361
26258,Pseudobotrys_cauliflora,Cardiopteridaceae,10.10182871,19.19110581,0.59813608,1.107643492,0.331665272,161.9571031,13.43692831,2969.613986
26259,Aucuba_obcordata,Garryaceae,22.03433764,11.38675562,0.58559856,0.975214163,0.393822024,18.84516742,7.212735394,643.7244428
26260,Aucuba_chlorascens,Garryaceae,26.14568352,10.86175494,0.584251721,0.960284679,0.403088121,20.72048898,6.763943948,568.4601168
26261,Aucuba_himalaica,Garryaceae,23.53964993,11.24346054,0.583579463,0.984917831,0.396825891,21.03294083,7.117049723,603.6705648
26262,Aucuba_chinensis,Garryaceae,33.20473358,14.14164725,0.569377105,0.857235208,0.367028678,25.59764431,8.068633704,1519.147698
26263,Garrya_fremontii,Garryaceae,30.88161469,10.02340266,0.592364793,0.91030757,0.416287594,19.12642971,6.074321043,498.8461699
26264,Garrya_laurifolia,Garryaceae,30.47193267,9.003493852,0.61136707,0.838731834,0.432005403,14.67846829,5.343360898,440.2140814
26265,Garrya_elliptica,Garryaceae,38.69902292,11.60559388,0.603170229,0.720885612,0.39694839,22.08682312,6.221039845,1282.425514
26266,Garrya_ovata,Garryaceae,40.55085354,9.063797106,0.658477195,0.626423218,0.441132828,30.44280247,4.765899019,962.169508
26267,Garrya_glaberrima,Garryaceae,28.43151486,9.819740249,0.598273822,0.893716961,0.419758984,19.53439656,5.95113771,496.2494061
26268,Garrya_flavescens,Garryaceae,29.84008116,9.505397316,0.600252024,0.873421853,0.422080772,14.08877237,5.695409516,467.5084854
26269,Garrya_veatchii,Garryaceae,29.4509969,9.151877155,0.596396345,0.949329529,0.430726292,19.19843485,5.717270385,353.5691296
26270,Garrya_wrightii,Garryaceae,30.93143011,8.934090732,0.61032894,0.864752009,0.436347533,19.75293216,5.370023466,408.7078012
26271,Garrya_corvorum,Garryaceae,27.46628992,9.977000638,0.600482009,0.873574604,0.41591061,17.44214932,5.979983697,546.0092498
26272,Garrya_salicifolia,Garryaceae,27.3463898,9.477635453,0.60408771,0.87116416,0.423447916,16.16962694,5.702955726,471.7370643
26273,Garrya_congdonii,Garryaceae,28.24229597,9.362676115,0.591153139,0.94145594,0.425500427,16.05461887,5.7849552,372.6490342
26274,Garrya_fadyenii,Garryaceae,31.02415775,9.678320505,0.600758605,0.851138038,0.422474013,18.26417249,5.697705528,520.9547473
26275,Garrya_longifolia,Garryaceae,28.157883,9.349750031,0.605062169,0.873373479,0.427169267,17.82789223,5.626003526,452.7933084
26276,Aucuba_confertiflora,Garryaceae,24.02702499,11.68691808,0.575572453,1.004153254,0.390660948,19.59746963,7.38924387,632.2662499
26277,Eucommia_ulmoides,Eucommiaceae,20.36104201,23.38814354,0.700508677,0.69715815,0.342341267,16751.95305,14.54990103,24826.88146
26278,Cassinopsis_madagascariensis,Icacinaceae,5.302735926,12.62408761,0.68992201,1.100778656,0.391832089,307.9640342,10.14612013,1237.37119
26279,Cassinopsis_ilicifolia,Icacinaceae,5.078085397,12.1255125,0.700568084,1.085989013,0.397786487,307.5342877,9.777106853,1156.293959
26280,Cassinopsis_tinifolia,Icacinaceae,4.053218349,11.80188204,0.703963387,1.17194649,0.400728736,321.7802876,10.06468093,942.1009422
26281,Cassinopsis_chapelieri,Icacinaceae,5.351801538,12.74676561,0.683439381,1.133965913,0.390571006,318.0533688,10.35380544,1183.313992
26282,Cassinopsis_ciliata,Icacinaceae,5.029212659,12.27721892,0.692787431,1.108919448,0.395093605,283.3348528,9.958639241,1124.604974
26283,Cassinopsis_tomentosa,Icacinaceae,5.623413252,13.17953234,0.685014871,1.088930093,0.385922412,328.7759187,10.46405467,1421.019377
26284,Nothapodytes_montana,Icacinaceae,6.306668448,13.58939117,0.683439381,1.053416217,0.3831775,374.7140695,10.54872571,1673.786266
26285,Mappia_racemosa,Icacinaceae,6.843842399,13.30346156,0.696691473,1.032059423,0.392278702,684.4834698,10.33722292,1737.17561
26286,Mappia_mexicana,Icacinaceae,6.243095811,12.58635567,0.69294697,1.077705254,0.397374505,501.0718443,9.99539589,1322.513153
26287,Nothapodytes_nimmoniana,Icacinaceae,11.53453258,14.55308804,0.689746616,1.012789363,0.375796372,480.735242,11.07715865,2354.476487
26288,Nothapodytes_collina,Icacinaceae,7.177942913,14.16772114,0.670810729,1.070286383,0.378791304,436.5158322,10.90184492,1773.372625
26289,Nothapodytes_obscura,Icacinaceae,6.9968087,14.28564981,0.675616115,1.050267677,0.378094187,458.6696458,10.95216555,1924.420613
26290,Nothapodytes_obtusifolia,Icacinaceae,6.754605666,13.86117351,0.67842212,1.054144143,0.381241351,407.9434834,10.68070697,1745.018357
26291,Nothapodytes_pittosporoides,Icacinaceae,7.146608639,14.4045601,0.672357107,1.060962417,0.377050916,455.5121862,11.02300489,1907.655724
26292,Leretia_cordata,Icacinaceae,12.10040761,19.17252588,0.673738314,0.890536399,0.352091585,2202.843893,13.21501638,7045.296121
26293,Casimirella_beckii,Icacinaceae,6.550885369,13.66469681,0.671274269,1.115064527,0.3831775,393.7313537,10.75721875,1460.83108
26294,Alsodeiopsis_poggei,Icacinaceae,6.271912632,12.59215323,0.670656287,1.150005719,0.392193146,286.3518544,10.12511583,1054.872571
26295,Alsodeiopsis_schumannii,Icacinaceae,6.192984599,12.74089686,0.67111972,1.136318298,0.390031784,274.5364414,10.18591388,1122.535282
26296,Alsodeiopsis_staudtii,Icacinaceae,7.011323407,13.17953234,0.657355044,1.169230135,0.386189089,294.6456271,10.50267677,1126.159747
26297,Alsodeiopsis_zenkeri,Icacinaceae,6.635902555,13.26172445,0.663590256,1.14419488,0.38485754,297.8516429,10.52204125,1222.643941
26298,Merrilliodendron_megacarpum,Icacinaceae,7.730364996,13.80066456,0.666960325,1.061695557,0.382296217,362.6602862,10.4930079,1617.335056
26299,Pleurisanthes_flava,Icacinaceae,6.078550092,13.44002263,0.685488226,1.070779382,0.385478358,404.0173354,10.54872571,1572.171792
26300,Desmostachys_tenuifolius,Icacinaceae,7.530087105,13.6489738,0.667113916,1.068562675,0.382912902,340.0948065,10.40159644,1540.990637
26301,Desmostachys_vogelii,Icacinaceae,7.107223944,13.39059886,0.67111972,1.083427862,0.385655918,367.6207358,10.38006325,1449.772975
26302,Rhyticaryum_longifolium,Icacinaceae,5.936083482,12.72916746,0.677329514,1.121501865,0.390660948,291.4070135,10.17888013,1170.577036
26303,Rhyticaryum_macrocarpum,Icacinaceae,5.762354864,12.35093966,0.681082937,1.115578151,0.394094161,262.1199039,9.89008445,1087.176359
26304,Rhyticaryum_novoguineense,Icacinaceae,6.362092806,13.31067256,0.677329514,1.082679715,0.385567128,330.1414086,10.42077455,1441.78333
26305,Rhyticaryum_oleraceum,Icacinaceae,6.108013665,13.51450054,0.67437273,1.101032149,0.382472311,317.3949409,10.64878356,1447.4381
26306,Rhyticaryum_oxycarpum,Icacinaceae,6.253166607,13.53318442,0.677953645,1.070532854,0.382736605,308.8872627,10.50993427,1552.029601
