"","spp_name","trait_name","value","unit","kind","source"
"12998","Quercus acutissima","P12",-2.35027106553316,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"12999","Quercus acutissima","P50",-3.26312402923902,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13000","Quercus acutissima","P88",-4.79560861806075,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13001","Quercus acutissima","Rooting Depth maximum",2.32920289019744,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13002","Quercus acutissima","WUE",5.12160029868285,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13003","Quercus acutissima","height",21.6466884295146,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13004","Quercus acutissima","SLA",11.2291567134857,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13005","Quercus acutissima","LeafN",18.7248924509684,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13006","Quercus agrifolia","gsmax",192.150812975566,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13007","Quercus agrifolia","P12",-2.2882308169206,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13008","Quercus agrifolia","P50",-1.71660998185476,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13009","Quercus agrifolia","P88",-5.47004283507665,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13010","Quercus agrifolia","Rooting Depth maximum",2.841939240098,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13011","Quercus agrifolia","WUE",3.28100645055374,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13012","Quercus agrifolia","height",24.0195085978508,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13013","Quercus agrifolia","SLA",6.89498926003774,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13014","Quercus agrifolia","LeafN",14.1163188234965,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13015","Quercus alba","gsmax",262.47932472229,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13016","Quercus alba","P12",-2.01888992855946,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13017","Quercus alba","P50",-1.38070693969727,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13018","Quercus alba","P88",-2.80038854598999,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13019","Quercus alba","Rooting Depth maximum",2.34770016685128,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13020","Quercus alba","WUE",5.29113696038723,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13021","Quercus alba","height",32.8610081291199,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13022","Quercus alba","SLA",15.227645517985,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13023","Quercus alba","LeafN",22.0248475964864,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13024","Quercus arizonica","gsmax",177.667441151937,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13025","Quercus arizonica","P12",-2.34858122766018,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13026","Quercus arizonica","P50",-2.33620247642199,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13027","Quercus arizonica","P88",-4.0563951343298,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13028","Quercus arizonica","Rooting Depth maximum",3.21717668185631,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13029","Quercus arizonica","WUE",8.63282808899879,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13030","Quercus arizonica","height",19.4193507917722,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13031","Quercus arizonica","SLA",8.61033406178156,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13032","Quercus arizonica","LeafN",17.9110964171092,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13033","Quercus arkansana","gsmax",175.736567395528,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13034","Quercus arkansana","P12",-1.74271442135175,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13035","Quercus arkansana","P50",-2.48265781521797,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13036","Quercus arkansana","P88",-4.58882058223089,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13037","Quercus arkansana","Rooting Depth maximum",4.61952548404535,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13038","Quercus arkansana","WUE",4.32042429963748,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13039","Quercus arkansana","height",19.5633211374283,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13040","Quercus arkansana","SLA",13.7602917098999,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13041","Quercus arkansana","LeafN",17.8518833796183,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13042","Quercus austrina","gsmax",245.454915237427,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13043","Quercus austrina","P12",-1.86661239554485,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13044","Quercus austrina","P50",-1.73043327768644,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13045","Quercus austrina","P88",-2.80157181024551,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13046","Quercus austrina","Rooting Depth maximum",2.43383116404216,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13047","Quercus austrina","WUE",6.60372343122959,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13048","Quercus austrina","height",26.3299157714844,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13049","Quercus austrina","SLA",17.4436337916056,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13050","Quercus austrina","LeafN",19.3340666007996,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13051","Quercus bicolor","gsmax",249.800456720988,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13052","Quercus bicolor","P12",-1.67696651120981,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13053","Quercus bicolor","P50",-1.7658806681633,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13054","Quercus bicolor","P88",-3.53847680012385,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13055","Quercus bicolor","Rooting Depth maximum",1.85602017939712,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13056","Quercus bicolor","WUE",6.4694956044356,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13057","Quercus bicolor","height",25.2721578788757,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13058","Quercus bicolor","SLA",13.9952787907918,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13059","Quercus bicolor","LeafN",18.0315221118927,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13060","Quercus buckleyi","gsmax",199.646046485901,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13061","Quercus buckleyi","P12",-2.43374625265598,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13062","Quercus buckleyi","P50",-1.74347488641739,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13063","Quercus buckleyi","P88",-2.78871080716451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13064","Quercus buckleyi","Rooting Depth maximum",3.08352033933004,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13065","Quercus buckleyi","WUE",8.0691310630242,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13066","Quercus buckleyi","height",31.0144154953957,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13067","Quercus buckleyi","SLA",9.80689695835114,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13068","Quercus buckleyi","LeafN",15.1265951315562,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13069","Quercus cerris","gsmax",268.652772642771,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13070","Quercus cerris","P12",-2.49426803718011,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13071","Quercus cerris","P50",-3.20310741504033,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13072","Quercus cerris","P88",-4.92342475195726,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13073","Quercus cerris","Rooting Depth maximum",3.28311270932357,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13074","Quercus cerris","WUE",12.0421393003066,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13075","Quercus cerris","height",30.2181692051888,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13076","Quercus cerris","SLA",10.897289463679,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13077","Quercus cerris","LeafN",21.1813616879781,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13078","Quercus chrysolepis","gsmax",183.564598325094,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13079","Quercus chrysolepis","P12",-2.7514807638526,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13080","Quercus chrysolepis","P50",-2.56507891456286,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13081","Quercus chrysolepis","P88",-2.62151035805543,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13082","Quercus chrysolepis","Rooting Depth maximum",8.62804006397724,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13083","Quercus chrysolepis","WUE",11.3445861440897,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13084","Quercus chrysolepis","height",23.436032409668,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13085","Quercus chrysolepis","SLA",10.5615067179998,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13086","Quercus chrysolepis","LeafN",15.5383900181452,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13087","Quercus coccinea","gsmax",208.913542836507,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13088","Quercus coccinea","P12",-2.22624165972074,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13089","Quercus coccinea","P50",-1.92477104624112,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13090","Quercus coccinea","P88",-3.03883017301559,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13091","Quercus coccinea","Rooting Depth maximum",2.22229798218856,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13092","Quercus coccinea","WUE",7.6829232108593,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13093","Quercus coccinea","height",26.3449553489685,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13094","Quercus coccinea","SLA",14.1402519512177,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13095","Quercus coccinea","LeafN",17.1674099063873,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13096","Quercus douglasii","gsmax",178.522515792847,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13097","Quercus douglasii","P12",-1.64258060932159,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13098","Quercus douglasii","P50",-2.50401901960373,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13099","Quercus douglasii","P88",-4.24506623705228,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13100","Quercus douglasii","Rooting Depth maximum",1.50950339672466,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13101","Quercus douglasii","WUE",4.28971271256606,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13102","Quercus douglasii","height",18.3129521783193,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13103","Quercus douglasii","SLA",10.0576062774658,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13104","Quercus douglasii","LeafN",19.2714051691691,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13105","Quercus ellipsoidalis","gsmax",154.411298853556,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13106","Quercus ellipsoidalis","P12",-2.56119735380014,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
"13107","Quercus ellipsoidalis","P50",-1.7728533166647,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)"
