"","spp_name","trait_name","value","unit","kind","source","comment"
"5332","Sarcobatus vermiculatus","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5333","Sarcobatus vermiculatus","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5334","Sarcobatus vermiculatus","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5335","Sarcolaena oblongifolia","no ovules","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5336","Sarcolaena oblongifolia","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5337","Sarcolaena oblongifolia","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5338","Sarcolaena oblongifolia","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5339","Sarcolaena oblongifolia","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5340","Sarcolaena oblongifolia","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5341","Sarcolaena oblongifolia","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5342","Sarcosperma laurinum","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5343","Sarcosperma laurinum","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5344","Sarcosperma laurinum","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5345","Sarcosperma laurinum","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5346","Sarcosperma laurinum","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5347","Sarcosperma laurinum","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5348","Sarcosperma laurinum","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5349","Sargentodoxa cuneata","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5350","Sargentodoxa cuneata","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5351","Sargentodoxa cuneata","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5352","Sargentodoxa cuneata","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5353","Sargentodoxa cuneata","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5354","Sargentodoxa cuneata","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5355","Sargentodoxa cuneata","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5356","Sarracenia purpurea","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5357","Sarracenia purpurea","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5358","Sarracenia purpurea","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5359","Sarracenia purpurea","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5360","Sarracenia purpurea","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5361","Sarracenia purpurea","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5362","Sarracenia purpurea","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5363","Sartidia dewinteri","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5364","Sartidia dewinteri","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5365","Sartidia dewinteri","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5366","Sartidia dewinteri","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5367","Saruma henryi","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5368","Saruma henryi","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5369","Saruma henryi","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5370","Saruma henryi","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5371","Saruma henryi","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5372","Saruma henryi","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5373","Saruma henryi","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5374","Saurauia kegeliana","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5375","Saurauia kegeliana","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5376","Saurauia kegeliana","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5377","Saurauia kegeliana","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5378","Saurauia kegeliana","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5379","Saurauia kegeliana","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5380","Saurauia kegeliana","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5381","Saururus cernuus","no ovules","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5382","Saururus cernuus","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5383","Saururus cernuus","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5384","Saururus cernuus","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5385","Saururus cernuus","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5386","Sauvagesia erecta","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5387","Sauvagesia erecta","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5388","Sauvagesia erecta","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5389","Sauvagesia erecta","anther orientation","0&1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5390","Sauvagesia erecta","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5391","Sauvagesia erecta","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5392","Sauvagesia erecta","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5393","Saxifraga cernua","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5394","Saxifraga cernua","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5395","Saxifraga cernua","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5396","Saxifraga cernua","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5397","Saxifraga cernua","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5398","Scaevola aemula","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5399","Scaevola aemula","ovary position","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5400","Scaevola aemula","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5401","Scaevola aemula","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5402","Scheuchzeria palustris","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5403","Scheuchzeria palustris","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5404","Scheuchzeria palustris","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5405","Scheuchzeria palustris","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5406","Schinus molle","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5407","Schinus molle","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5408","Schinus molle","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5409","Schinus molle","anther orientation","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5410","Schinus molle","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5411","Schinus molle","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5412","Schinus molle","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5413","Schisandra chinensis","no ovules","1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5414","Schisandra chinensis","sex of flowers","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5415","Schisandra chinensis","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5416","Schisandra chinensis","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5417","Schisandra chinensis","anther attachment","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5418","Schisandra chinensis","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5419","Schisandra chinensis","fusion of ovaries","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5420","Schizanthus grahamii","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5421","Schizanthus grahamii","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5422","Schizanthus grahamii","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5423","Schizanthus grahamii","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5424","Schizanthus grahamii","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5425","Schizanthus grahamii","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5426","Schizanthus pinnatus","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5427","Schlegelia fuscata","no ovules","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5428","Schlegelia fuscata","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5429","Schlegelia fuscata","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5430","Schlegelia fuscata","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5431","Schoepfia schreberi","no ovules","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5432","Schoepfia schreberi","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5433","Schoepfia schreberi","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5434","Schoepfia schreberi","anther orientation","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5435","Schoepfia schreberi","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5436","Schoepfia schreberi","anther dehiscence","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5437","Schoepfia schreberi","fusion of ovaries","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5438","Schotia brachypetala","no ovules","1&2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5439","Schotia brachypetala","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5440","Schotia brachypetala","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5441","Schotia brachypetala","anther attachment","1",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5442","Schwalbea americana","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5443","Schwenckia americana","sex of flowers","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5444","Schwenckia americana","ovary position","0",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
"5445","Schwenckia americana","anther orientation","2",NA,"ancestral reconstruction","Lopez-Martinez et al. (2023) | PROTEUS",NA
