"spp_name","trait_name","value","unit","kind","source","comment"
"Alnus nepalensis","gsmax",172.264548110962,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","P12",-1.35980935255686,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","P50",-2.32423054695129,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","P88",-3.86510899384816,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","Rooting Depth maximum",1.63367769510796,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","WUE",27.5806266991297,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","height",21.511706050237,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","SLA",15.1436357657115,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus nepalensis","LeafN",38.7942053922017,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","gsmax",216.694432284037,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","P12",-3.0424267261227,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","P50",-2.82089920620124,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","P88",-3.96363180259864,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","Rooting Depth maximum",1.7509519974639,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","WUE",28.1261734835307,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","height",16.8886670525869,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","SLA",13.9350595696767,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus oblongifolia","LeafN",24.9461743036906,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","gsmax",227.578111877441,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","P12",-1.6022030355533,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","P50",-1.78214016437531,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","P88",-2.43864804963271,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","Rooting Depth maximum",1.61447169487675,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","WUE",31.988450653553,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","height",21.342560523351,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","SLA",14.4920140552521,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rhombifolia","LeafN",22.5706085364024,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","gsmax",279.886201629639,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","P12",-1.69075113475323,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","P50",-1.78643561641375,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","P88",-2.44225070377191,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","Rooting Depth maximum",1.61576019510627,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","WUE",30.054526673158,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","height",33.2888597138723,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","SLA",14.5170378303528,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus rubra","LeafN",23.4808682886759,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","gsmax",207.173772087097,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","P12",-3.04381149729093,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","P50",-2.81469920655092,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","P88",-3.94793252448241,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","Rooting Depth maximum",1.73893044114734,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","WUE",30.5665642966827,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","height",11.7891154050827,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","SLA",13.791228834788,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alnus serrulata","LeafN",24.6605433400472,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","gsmax",263.636225026449,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","P12",-2.68318014313777,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","P50",-4.87278692126274,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","P88",-8.54566158056259,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","Rooting Depth maximum",4.52093618250142,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","WUE",37.9677302229404,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","height",16.952759958903,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","SLA",7.30091894745827,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia carolinensis","LeafN",20.6297637875875,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","gsmax",235.125564149221,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","P12",-2.21731903702021,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","P50",-5.03729475955168,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","P88",-8.59533498764038,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","Rooting Depth maximum",4.3555288580743,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","WUE",38.7606517624855,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","height",17.7995972442627,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","SLA",9.6108775182565,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia ponderosa","LeafN",17.1848520040512,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","gsmax",289.685336125692,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","P12",-2.89309518307447,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","P50",-4.82975205441316,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","P88",-8.59322679797808,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","Rooting Depth maximum",4.65769178499778,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","WUE",35.3500101729234,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","height",17.6809550444285,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","SLA",9.63627629121145,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alphitonia zizyphoides","LeafN",17.5162171109517,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","gsmax",190.744299596151,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","P12",-2.76408658027649,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","P50",-3.90957144975662,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","P88",-4.83659097413222,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","Rooting Depth maximum",0.566240010031809,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","WUE",42.6330352044106,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","height",19.5702377931277,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","SLA",17.632514834404,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Alstonia macrophylla","LeafN",20.5535871171951,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","gsmax",245.639130884806,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","P12",-2.31783067653577,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","P50",-6.07955746293068,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","P88",-7.27542888998985,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","Rooting Depth maximum",3.33423265834649,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","WUE",8.20817661126455,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","height",11.7336095015208,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","SLA",21.8139048862457,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier arborea","LeafN",21.6704822826385,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","gsmax",267.504861132304,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","P12",-2.25542609959841,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","P50",-6.17202202598254,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","P88",-7.35703901410103,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","Rooting Depth maximum",3.53075109660625,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","WUE",12.3087497681379,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","height",13.6793948046366,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","SLA",19.8806547323863,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier laevis","LeafN",19.7455111058553,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","gsmax",241.297233136495,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","P12",-1.89944342494011,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","P50",-5.43716906269391,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","P88",-6.90353339076042,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","Rooting Depth maximum",3.397992678533,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","WUE",15.2341647064686,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","height",15.7193503284454,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","SLA",20.5311026223501,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amelanchier sanguinea","LeafN",19.2858251635234,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","gsmax",201.151441802979,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","P12",-1.72373141934474,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","P50",-3.60331521054109,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","P88",-5.85789378285408,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","Rooting Depth maximum",0.627648174104591,"m","imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","WUE",9.81484924097856,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","height",9.34922938982646,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
"Amphitecna latifolia","SLA",16.2791611369451,NA,"imputed, random tree with phylogenetic eigenvector maps (PEM)","Knighton et al. (2025)",NA
