"spp_name","trait_name","value","unit","source","id_dfdo","comment","kind"
"Dubautia reticulata","SLA",11.928459376,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114211","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia reticulata","SLA",16.808264705,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114212","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia reticulata","SLA",10.899948529,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114213","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia reticulata","SLA",11.409762265,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114214","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia reticulata","SLA",11.118894736,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114215","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",8.1870221597,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114336","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",10.280007692,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114337","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.9235042113,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114338","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",7.8557992568,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114339","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",6.8405887684,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114340","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.6310541646,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114341","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",10.276574591,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114342","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",7.778345782,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114343","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",8.6497054575,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114344","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.0179626679,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114345","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",10.063266424,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114346","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.885064614,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114347","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",10.572093333,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114348","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",7.3268684934,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114349","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",11.984184375,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114350","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.5089164415,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114351","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",8.1311924382,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114352","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",7.6842081291,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114353","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.1994898839,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114354","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",8.9707789435,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114355","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",7.7790058797,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114356","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",8.7692473656,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114357","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.4456800045,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114358","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",10.300291736,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114359","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",8.3116302745,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114360","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.1427166689,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114361","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.783887237,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114362","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.3465012326,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114363","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.4482859012,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114364","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",10.239342592,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114365","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.107246904,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114366","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",11.355527397,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114367","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",7.9515969437,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114368","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.4004867495,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114369","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Dubautia arborea","SLA",9.0422189449,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114370","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",19.194590808,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114471","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",18.493296891,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114472","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",16.844762718,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114473","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",18.742397069,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114474","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",19.220199655,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114475","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",17.979714365,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114476","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",10.906325007,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114477","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",14.621343859,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114478","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",13.222662737,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114479","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",14.353789738,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114480","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",14.177541821,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114481","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",17.321895639,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114482","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",16.593217872,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114483","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",20.600211805,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114484","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",13.86118295,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114485","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",19.859830697,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114486","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",18.841808193,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114487","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",19.330526494,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114488","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",22.654174307,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114489","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",27.320204401,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114490","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",21.868107826,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114491","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",15.986444199,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114492","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",18.051590584,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114493","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",23.224906615,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114494","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",18.341390073,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114495","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",17.169183604,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114496","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",15.368965678,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114497","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",17.717907108,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114498","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",19.469696725,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114499","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",14.009502773,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114500","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",11.677913721,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114501","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",10.194492983,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114502","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",12.006079134,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114503","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",10.861417358,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114504","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",11.695598227,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114505","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",11.735056811,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114506","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",11.298425595,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114507","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",12.850799418,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114508","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",10.809577985,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114509","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",10.475781108,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114510","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",11.802377463,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114511","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",22.101526532,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114512","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",12.418769965,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114513","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",11.464510543,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114514","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",13.618946053,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114515","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",12.581372687,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114516","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",14.313301172,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114517","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",17.115706509,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114518","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",13.907730986,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114519","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",14.872239121,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114520","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",13.657595638,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114521","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",13.208074806,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114522","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
"Populus tremuloides","SLA",17.530838185,"mm2 mg-1","TRY.The Global Leaf Traits","412_6584_3114523","SLA cm2/g | (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or ecluded","Single"
