"spp_name","trait_name","value","unit","comment","kind","source"
"Codiaeum variegatum","Leaf nitrogen concentration",20.87372704,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Codiaeum variegatum","Wood Density",0.574777819,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Codiaeum variegatum","Leaf phosphorous concentration",1.171116231,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Codiaeum variegatum","Leaf Dry Matter Content",0.349945167,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Codiaeum variegatum","Seed Dry Mass",75.47445749,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Codiaeum variegatum","SLA",15.15653756,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Codiaeum variegatum","Leaf area",4113.391062,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","Plant height (maximum)",13.59565076,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","Leaf nitrogen concentration",15.51623264,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","Wood Density",0.511356108,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","Leaf phosphorous concentration",3.112211336,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","Leaf Dry Matter Content",0.409583356,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","Seed Dry Mass",956.7034668,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","SLA",18.02713848,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia fordii","Leaf area",232.2751794,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","Plant height (maximum)",14.77066335,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","Leaf nitrogen concentration",19.48734523,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","Wood Density",0.486133366,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","Leaf phosphorous concentration",2.775596057,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","Leaf Dry Matter Content",0.368986265,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","Seed Dry Mass",406.9117794,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","SLA",20.31171485,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Vernicia montana","Leaf area",489.8144241,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","Plant height (maximum)",2.090258509,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","Leaf nitrogen concentration",25.68327183,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","Wood Density",0.616671589,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","Leaf phosphorous concentration",1.587426198,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","Leaf Dry Matter Content",0.315500471,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","Seed Dry Mass",106.9150217,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","SLA",24.61233207,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha multifida","Leaf area",5548.256451,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","Plant height (maximum)",11.97843278,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","Leaf nitrogen concentration",54.68977678,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","Wood Density",0.430307165,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","Leaf phosphorous concentration",2.975998941,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","Leaf Dry Matter Content",0.24489752,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","Seed Dry Mass",481.8436802,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","SLA",55.94469151,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha curcas","Leaf area",8675.044701,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","Plant height (maximum)",7.677149538,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","Leaf nitrogen concentration",34.11143581,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","Wood Density",0.540256499,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","Leaf phosphorous concentration",1.457471261,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","Leaf Dry Matter Content",0.290469141,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","Seed Dry Mass",147.0957077,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","SLA",27.23955447,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Jatropha hernandiifolia","Leaf area",11521.2606,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","Plant height (maximum)",7.144963261,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","Leaf nitrogen concentration",15.69316476,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","Wood Density",0.614183713,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","Leaf phosphorous concentration",1.198476014,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","Leaf Dry Matter Content",0.380431786,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","Seed Dry Mass",25.61982444,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","SLA",12.26917648,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton poecilanthus","Leaf area",1803.057759,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","Plant height (maximum)",8.27370439,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","Leaf nitrogen concentration",23.96624529,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","Wood Density",0.511446252,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","Leaf phosphorous concentration",1.821797073,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","Leaf Dry Matter Content",0.322477932,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","Seed Dry Mass",32.62871721,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","SLA",20.70141349,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton astroites","Leaf area",2038.919127,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","Plant height (maximum)",5.889792572,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","Leaf nitrogen concentration",17.03919757,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","Wood Density",0.539183178,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","Leaf phosphorous concentration",1.728806424,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","Leaf Dry Matter Content",0.354256646,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","Seed Dry Mass",6.662917745,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","SLA",14.92124743,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Croton flavens","Leaf area",808.8642721,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","Plant height (maximum)",11.56378478,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","Leaf nitrogen concentration",23.09404459,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","Wood Density",0.568852931,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","Leaf phosphorous concentration",1.170577036,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","Leaf Dry Matter Content",0.335428531,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","Seed Dry Mass",70.45308261,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","SLA",16.65712328,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Ditta myricoides","Leaf area",5491.613956,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","Plant height (maximum)",3.723059698,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","Leaf nitrogen concentration",24.05712906,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","Wood Density",0.64201212,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","Leaf phosphorous concentration",1.098319825,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","Leaf Dry Matter Content",0.316366863,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","Seed Dry Mass",12.82267555,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","SLA",18.96384102,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia pulcherrima","Leaf area",8624.28974,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","Plant height (maximum)",3.501869841,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","Leaf nitrogen concentration",23.40453408,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","Wood Density",0.631829647,NA,"Stem specific density (SSD)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","Leaf phosphorous concentration",0.984464364,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","Leaf Dry Matter Content",0.317175768,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","Seed Dry Mass",11.0713352,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","SLA",17.01374816,NA,NA,"imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
"Euphorbia petiolaris","Leaf area",9255.502448,NA,"Leaf area (in case of compound leaves: leaflet, petiole and rachis excluded)","imputed using Bayesian hierarchical probabilistic matrix factorization","Guo et al. (2022)"
