Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]
41820	-1557.639	-1625.081	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41830	-1557.959	-1625.401	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41840	-1557.774	-1625.216	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41850	-1558.4	-1625.841	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41860	-1559.933	-1627.375	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41870	-1557.768	-1625.209	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41880	-1557.715	-1625.156	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41890	-1557.63	-1625.071	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41900	-1557.665	-1625.107	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41910	-1558.176	-1625.617	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41920	-1557.704	-1625.145	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41930	-1559.105	-1626.547	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41940	-1558.473	-1625.915	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41950	-1557.744	-1625.185	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41960	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41970	-1558.9	-1626.341	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41980	-1557.86	-1625.301	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
41990	-1558.194	-1625.635	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42000	-1559.043	-1626.484	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42010	-1559.36	-1626.801	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42020	-1557.662	-1625.103	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42030	-1557.631	-1625.072	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42040	-1558.529	-1625.97	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42050	-1559.257	-1626.698	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42060	-1558.28	-1625.721	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42070	-1557.627	-1625.069	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42080	-1558.732	-1626.173	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42090	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42100	-1561.008	-1628.449	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42110	-1557.644	-1625.086	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42120	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42130	-1560.31	-1627.751	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42140	-1558.121	-1625.563	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42150	-1558.228	-1625.67	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42160	-1557.695	-1625.137	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42170	-1557.944	-1625.386	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42180	-1557.842	-1625.284	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42190	-1557.9	-1625.341	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42200	-1558.345	-1625.787	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42210	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42220	-1557.709	-1625.15	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42230	-1557.688	-1625.13	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42240	-1558.168	-1625.609	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42250	-1559.412	-1626.854	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42260	-1557.626	-1625.068	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42270	-1558.751	-1626.192	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42280	-1557.881	-1625.322	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42290	-1557.629	-1625.07	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42300	-1557.648	-1625.09	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42310	-1558.704	-1626.145	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42320	-1557.707	-1625.148	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42330	-1557.661	-1625.102	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42340	-1558.694	-1626.135	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42350	-1557.633	-1625.075	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42360	-1557.687	-1625.129	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42370	-1557.703	-1625.144	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42380	-1557.814	-1625.255	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42390	-1558.026	-1625.467	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42400	-1558.437	-1625.879	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42410	-1557.626	-1625.068	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42420	-1557.819	-1625.26	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42430	-1557.663	-1625.104	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42440	-1557.674	-1625.115	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42450	-1557.633	-1625.074	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42460	-1559.09	-1626.531	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42470	-1558.052	-1625.494	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42480	-1559.221	-1626.662	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42490	-1557.812	-1625.253	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42500	-1558.15	-1625.592	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42510	-1558.367	-1625.808	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42520	-1558.109	-1625.55	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42530	-1559.902	-1627.343	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42540	-1557.647	-1625.089	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42550	-1557.695	-1625.137	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42560	-1557.771	-1625.212	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42570	-1557.637	-1625.078	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42580	-1557.638	-1625.079	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42590	-1558.523	-1625.965	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42600	-1559.162	-1626.603	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42610	-1557.748	-1625.189	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42620	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42630	-1559.11	-1626.552	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42640	-1559.886	-1627.327	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42650	-1559.052	-1626.494	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42660	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42670	-1558.477	-1625.918	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42680	-1557.915	-1625.356	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42690	-1559.374	-1626.815	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42700	-1559.597	-1627.038	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42710	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42720	-1558.764	-1626.205	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42730	-1558.117	-1625.559	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42740	-1557.666	-1625.108	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42750	-1557.676	-1625.117	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42760	-1557.666	-1625.108	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42770	-1557.906	-1625.348	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42780	-1557.898	-1625.34	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42790	-1559.614	-1627.055	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42800	-1557.626	-1625.067	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42810	-1557.644	-1625.085	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42820	-1557.775	-1625.217	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42830	-1557.646	-1625.087	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42840	-1559.2	-1626.642	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42850	-1558.594	-1626.035	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42860	-1559.184	-1626.626	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42870	-1557.627	-1625.068	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42880	-1557.683	-1625.125	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42890	-1558.117	-1625.559	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42900	-1557.632	-1625.074	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42910	-1558.291	-1625.733	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42920	-1557.72	-1625.161	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42930	-1557.831	-1625.272	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42940	-1557.637	-1625.079	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42950	-1557.873	-1625.315	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42960	-1557.846	-1625.288	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42970	-1557.63	-1625.071	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42980	-1557.632	-1625.073	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
42990	-1558.436	-1625.878	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43000	-1562.011	-1629.452	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43010	-1558.629	-1626.071	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43020	-1558.096	-1625.537	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43030	-1559.049	-1626.49	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43040	-1559.564	-1627.005	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43050	-1557.905	-1625.346	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43060	-1557.649	-1625.091	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43070	-1557.848	-1625.29	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43080	-1558.715	-1626.156	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43090	-1557.698	-1625.139	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43100	-1557.666	-1625.107	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43110	-1559.266	-1626.707	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43120	-1557.699	-1625.14	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43130	-1557.913	-1625.355	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43140	-1557.986	-1625.427	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43150	-1558.203	-1625.644	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43160	-1558.937	-1626.378	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43170	-1557.895	-1625.336	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43180	-1557.678	-1625.12	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43190	-1557.629	-1625.07	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43200	-1558.158	-1625.6	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43210	-1557.785	-1625.226	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43220	-1561.778	-1629.22	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43230	-1557.677	-1625.118	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43240	-1559.439	-1626.881	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43250	-1558.783	-1626.224	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43260	-1557.626	-1625.068	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43270	-1557.853	-1625.295	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43280	-1557.631	-1625.073	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43290	-1557.67	-1625.111	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43300	-1558.196	-1625.637	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43310	-1558.073	-1625.514	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43320	-1557.648	-1625.089	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43330	-1557.66	-1625.101	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43340	-1558.57	-1626.012	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43350	-1558.101	-1625.543	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43360	-1557.628	-1625.07	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43370	-1558.86	-1626.302	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43380	-1557.724	-1625.166	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43390	-1558.576	-1626.017	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43400	-1557.843	-1625.285	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43410	-1557.65	-1625.091	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43420	-1557.89	-1625.332	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43430	-1557.664	-1625.105	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43440	-1557.637	-1625.078	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43450	-1558.526	-1625.968	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43460	-1561.412	-1628.853	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43470	-1558.463	-1625.905	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43480	-1558.328	-1625.769	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43490	-1557.644	-1625.086	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43500	-1557.993	-1625.435	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43510	-1557.634	-1625.075	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43520	-1558.003	-1625.445	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43530	-1560.297	-1627.738	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43540	-1557.685	-1625.127	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43550	-1557.828	-1625.269	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43560	-1557.74	-1625.182	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
43570	-1558.844	-1626.285	67.44141	1	0.995216	0.993214	0.994916	0.996131	0.997918	0.998856	0.999147	0.996197	0.998604
