"","tree","spcd","spgrpcd","plot","subp","condid","unitcd","ht","htcd","actualht","totage","dia","bhage","countycd"
"26215",11,94,6,20380,2,1,2,32,1,32,NA,6.5,NA,7
"26216",12,94,6,20380,2,1,2,40,1,40,NA,6.2,NA,7
"26217",13,94,6,20380,2,1,2,34,1,34,NA,6,NA,7
"26218",14,94,6,20380,2,1,2,33,3,33,NA,6.2,NA,7
"26219",15,94,6,20380,2,1,2,39,3,39,NA,6.8,NA,7
"26220",16,94,6,20380,2,1,2,30,1,30,NA,6.6,NA,7
"26221",17,94,6,20380,2,1,2,29,1,29,NA,6.5,NA,7
"26222",18,94,6,20380,2,1,2,35,3,35,NA,5.6,NA,7
"26223",19,94,6,20380,2,1,2,38,1,38,NA,5.3,NA,7
"26224",20,94,6,20380,2,1,2,35,1,35,NA,5.2,NA,7
"26225",21,94,6,20380,2,1,2,37,3,37,NA,6,NA,7
"26226",1,94,6,20380,3,1,2,33,1,33,NA,7.5,NA,7
"26227",2,94,6,20380,3,1,2,35,1,35,NA,8.1,NA,7
"26228",3,94,6,20380,3,1,2,35,1,35,NA,6.9,NA,7
"26229",4,94,6,20380,3,1,2,31,1,31,NA,7.6,NA,7
"26230",5,94,6,20380,3,1,2,31,3,31,NA,6.2,NA,7
"26231",6,94,6,20380,3,1,2,33,1,33,NA,8.1,NA,7
"26232",7,94,6,20380,3,1,2,31,3,31,NA,7.2,NA,7
"26233",8,94,6,20380,3,1,2,37,1,37,NA,8,NA,7
"26234",9,94,6,20380,3,1,2,34,1,34,NA,6.7,NA,7
"26235",10,94,6,20380,3,1,2,35,1,35,NA,7.3,NA,7
"26236",11,94,6,20380,3,1,2,32,3,32,NA,5,NA,7
"26237",12,94,6,20380,3,1,2,35,3,35,NA,6.1,NA,7
"26238",13,94,6,20380,3,1,2,32,1,32,NA,6,NA,7
"26239",14,94,6,20380,3,1,2,32,3,32,NA,5.5,NA,7
"26240",15,94,6,20380,3,1,2,33,3,33,NA,5.4,NA,7
"26241",16,94,6,20380,3,1,2,29,1,29,NA,5,NA,7
"26242",17,94,6,20380,3,1,2,34,1,34,NA,6.8,NA,7
"26243",18,94,6,20380,3,1,2,35,3,35,NA,6.3,NA,7
"26244",19,94,6,20380,3,1,2,31,3,31,NA,5.1,NA,7
"26245",20,94,6,20380,3,1,2,32,3,32,NA,5.6,NA,7
"26246",1,94,6,20380,4,1,2,36,3,36,NA,6,NA,7
"26247",2,94,6,20380,4,1,2,36,3,36,NA,6.2,NA,7
"26248",3,94,6,20380,4,1,2,15,3,15,NA,1.2,NA,7
"26249",4,94,6,20380,4,1,2,13,1,13,NA,1,NA,7
"26250",5,94,6,20380,4,1,2,37,3,37,NA,7.3,NA,7
"26251",6,94,6,20380,4,1,2,37,3,37,NA,7.3,NA,7
"26252",7,94,6,20380,4,1,2,35,3,35,NA,7.7,NA,7
"26253",8,94,6,20380,4,1,2,38,3,38,NA,7.6,NA,7
"26254",9,94,6,20380,4,1,2,37,1,37,NA,7,NA,7
"26255",10,94,6,20380,4,1,2,40,3,40,NA,8.3,NA,7
"26256",11,94,6,20380,4,1,2,36,3,36,NA,7.5,NA,7
"26257",12,94,6,20380,4,1,2,35,3,35,NA,7.7,NA,7
"26258",13,94,6,20380,4,1,2,37,3,37,NA,6.5,NA,7
"26259",14,94,6,20380,4,1,2,39,3,39,NA,7.9,NA,7
"26260",15,94,6,20380,4,1,2,29,1,29,NA,6.1,NA,7
"26261",16,94,6,20380,4,1,2,36,1,36,NA,6.3,NA,7
"26262",17,94,6,20380,4,1,2,35,3,35,NA,5.7,NA,7
"26263",18,94,6,20380,4,1,2,34,1,34,NA,5.2,NA,7
"26264",19,94,6,20380,4,1,2,37,1,37,NA,6.4,NA,7
"26265",20,94,6,20380,4,1,2,36,3,36,NA,6.2,NA,7
"26266",21,94,6,20380,4,1,2,26,1,26,NA,5.7,NA,7
"26267",22,94,6,20380,4,1,2,37,3,37,NA,6.1,NA,7
"26268",23,94,6,20380,4,1,2,35,3,35,NA,5.8,NA,7
"26269",1,71,9,20414,1,1,2,28,1,28,NA,2.5,NA,7
"26270",2,71,9,20414,1,1,2,30,1,30,NA,3.1,NA,7
"26271",3,71,9,20414,1,1,2,24,1,24,NA,2.1,NA,7
"26272",4,71,9,20414,1,1,2,29,1,29,NA,3.4,NA,7
"26273",5,71,9,20414,1,1,2,20,1,20,NA,1.7,NA,7
"26274",6,71,9,20414,1,1,2,19,1,19,NA,1.5,NA,7
"26275",7,71,9,20414,1,1,2,19,1,19,NA,1.5,NA,7
"26276",8,71,9,20414,1,1,2,18,1,18,NA,1.3,NA,7
"26277",9,71,9,20414,1,1,2,15,1,15,NA,1.1,NA,7
"26278",10,71,9,20414,1,1,2,30,1,30,NA,5.2,NA,7
"26279",1,71,9,20414,2,1,2,41,1,41,NA,8.4,NA,7
"26280",2,71,9,20414,2,1,2,16,1,16,NA,1.8,NA,7
"26281",3,71,9,20414,2,1,2,14,1,14,NA,1.2,NA,7
"26282",1,95,6,20414,3,1,2,20,1,20,NA,2.7,NA,7
"26283",2,95,6,20414,3,1,2,30,3,30,NA,4.7,NA,7
"26284",3,71,9,20414,3,1,2,21,1,21,NA,2,NA,7
"26285",4,71,9,20414,3,1,2,16,1,16,NA,1.2,NA,7
"26286",1,71,9,20414,4,2,2,53,1,53,NA,10.5,NA,7
"26287",2,95,6,20414,4,2,2,25,1,25,NA,4.1,NA,7
"26288",3,71,9,20414,4,2,2,45,1,32,NA,7.1,NA,7
"26289",4,95,6,20414,4,2,2,36,1,36,NA,5.8,NA,7
"26290",5,95,6,20414,4,2,2,37,1,37,NA,5.6,NA,7
"26291",6,95,6,20414,4,2,2,32,1,32,NA,5.2,NA,7
"26292",1,375,41,20418,1,1,2,54,2,21,NA,9.3,NA,7
"26293",2,316,32,20418,1,1,2,50,1,50,NA,14.2,NA,7
"26294",8,316,32,20418,1,1,2,49,1,49,NA,10.2,NA,7
"26295",10,746,37,20418,1,1,2,57,1,57,NA,11.6,NA,7
"26296",11,12,6,20418,1,1,2,45,2,41,NA,7.2,NA,7
"26297",12,375,41,20418,1,1,2,45,2,18,NA,5.9,NA,7
"26298",14,375,41,20418,1,1,2,54,2,7,NA,10,NA,7
"26299",15,746,37,20418,1,1,2,54,1,32,NA,6.7,NA,7
"26300",16,746,37,20418,1,1,2,54,1,54,NA,5.8,NA,7
"26301",17,746,37,20418,1,1,2,42,1,42,NA,4.5,NA,7
"26302",18,746,37,20418,1,1,2,46,1,46,NA,5.2,NA,7
"26303",19,746,37,20418,1,1,2,56,1,56,NA,7.7,NA,7
"26304",20,12,6,20418,1,1,2,15,1,15,NA,1.9,NA,7
"26305",21,746,37,20418,1,1,2,54,1,54,NA,9.8,NA,7
"26306",22,746,37,20418,1,1,2,59,1,59,NA,10,NA,7
"26307",23,12,6,20418,1,1,2,41,1,41,NA,6.5,NA,7
"26308",24,12,6,20418,1,1,2,41,1,41,NA,8.2,NA,7
"26309",26,12,6,20418,1,1,2,NA,NA,NA,NA,NA,NA,7
"26310",28,543,36,20418,1,1,2,23,1,23,NA,1.5,NA,7
"26311",29,746,37,20418,1,1,2,48,1,48,NA,7.8,NA,7
"26312",30,12,6,20418,1,1,2,51,1,51,NA,7,NA,7
"26313",31,12,6,20418,1,1,2,13,1,13,NA,1.7,NA,7
"26314",1,12,6,20418,2,1,2,50,3,50,NA,7.9,NA,7
"26315",2,12,6,20418,2,1,2,44,1,44,NA,8.8,NA,7
"26316",3,12,6,20418,2,1,2,40,2,35,NA,6.4,NA,7
"26317",4,951,38,20418,2,1,2,44,1,44,NA,7.7,NA,7
"26318",5,951,38,20418,2,1,2,46,3,46,NA,7.9,NA,7
"26319",6,951,38,20418,2,1,2,45,1,45,NA,8.4,NA,7
"26320",7,746,37,20418,2,1,2,65,2,5,NA,10.4,NA,7
"26321",10,12,6,20418,2,1,2,49,3,49,NA,7.3,NA,7
"26322",11,746,37,20418,2,1,2,34,1,34,NA,4.9,NA,7
"26323",12,746,37,20418,2,1,2,56,1,56,NA,7.7,NA,7
"26324",13,746,37,20418,2,1,2,25,1,25,NA,2.1,NA,7
"26325",14,12,6,20418,2,1,2,47,1,47,NA,6.4,NA,7
"26326",15,746,37,20418,2,1,2,58,1,58,NA,8.3,NA,7
"26327",16,746,37,20418,2,1,2,52,1,52,NA,7.3,NA,7
"26328",17,746,37,20418,2,1,2,53,3,53,NA,7.7,NA,7
"26329",18,544,36,20418,2,1,2,51,1,51,NA,7.1,NA,7
"26330",19,12,6,20418,2,1,2,45,1,45,NA,6.4,NA,7
"26331",20,12,6,20418,2,1,2,26,1,26,NA,5.3,NA,7
"26332",21,972,41,20418,2,1,2,44,1,44,NA,5,NA,7
"26333",22,544,36,20418,2,1,2,44,1,44,NA,5.4,NA,7
"26334",23,544,36,20418,2,1,2,51,1,51,NA,5.8,NA,7
"26335",2,746,37,20418,3,1,2,61,3,61,NA,12.4,NA,7
"26336",3,746,37,20418,3,1,2,70,1,70,NA,11.8,NA,7
"26337",4,746,37,20418,3,1,2,68,1,68,NA,14.3,NA,7
"26338",5,746,37,20418,3,1,2,27,1,27,NA,2.5,NA,7
"26339",6,746,37,20418,3,1,2,61,1,61,NA,8.4,NA,7
"26340",7,746,37,20418,3,1,2,NA,NA,NA,NA,NA,NA,7
"26341",8,12,6,20418,3,1,2,NA,NA,NA,NA,NA,NA,7
"26342",9,544,36,20418,3,1,2,24,1,24,NA,2.6,NA,7
"26343",10,12,6,20418,3,1,2,45,2,6,NA,7.1,NA,7
"26344",11,746,37,20418,3,1,2,63,1,63,NA,8.4,NA,7
"26345",12,746,37,20418,3,1,2,NA,NA,NA,NA,NA,NA,7
"26346",13,746,37,20418,3,1,2,66,1,66,NA,7.3,NA,7
"26347",14,746,37,20418,3,1,2,47,1,47,NA,6.1,NA,7
"26348",15,746,37,20418,3,1,2,66,3,66,NA,6.7,NA,7
"26349",16,746,37,20418,3,1,2,61,1,61,NA,6.4,NA,7
"26350",17,12,6,20418,3,1,2,41,1,41,NA,5.1,NA,7
"26351",4,746,37,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26352",5,543,36,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26353",6,746,37,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26354",7,823,25,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26355",8,543,36,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26356",9,746,37,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26357",11,544,36,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26358",12,12,6,20418,4,2,2,NA,NA,NA,NA,NA,NA,7
"26359",1,71,9,20478,1,1,2,57,2,35,NA,8.5,NA,7
"26360",2,71,9,20478,1,1,2,55,3,55,NA,9.1,NA,7
"26361",3,71,9,20478,1,1,2,50,2,30,NA,6.2,NA,7
"26362",4,71,9,20478,1,1,2,52,2,28,NA,6,NA,7
"26363",5,71,9,20478,1,1,2,57,1,57,NA,7.6,NA,7
"26364",6,71,9,20478,1,1,2,51,1,51,NA,5.6,NA,7
"26365",7,12,6,20478,1,1,2,28,1,28,NA,5.1,NA,7
"26366",8,71,9,20478,1,1,2,51,1,51,NA,5.5,NA,7
"26367",9,71,9,20478,1,1,2,41,1,41,NA,5.1,NA,7
"26368",10,71,9,20478,1,1,2,45,3,45,NA,5.3,NA,7
"26369",1,71,9,20478,2,1,2,56,1,56,NA,7.1,NA,7
"26370",2,71,9,20478,2,1,2,61,1,61,NA,7.5,NA,7
"26371",3,71,9,20478,2,1,2,57,1,57,NA,5.6,NA,7
"26372",4,71,9,20478,2,1,2,46,3,46,NA,6.5,NA,7
"26373",5,71,9,20478,2,1,2,64,3,64,NA,9.9,NA,7
"26374",6,71,9,20478,2,1,2,21,1,21,NA,1.2,NA,7
"26375",7,71,9,20478,2,1,2,57,1,57,NA,6.6,NA,7
"26376",8,71,9,20478,2,1,2,54,3,54,NA,6.4,NA,7
"26377",9,71,9,20478,2,1,2,58,3,58,NA,9.6,NA,7
"26378",10,71,9,20478,2,1,2,48,3,48,NA,6,NA,7
"26379",1,12,6,20478,3,1,2,58,1,58,NA,10.8,NA,7
"26380",2,746,37,20478,3,1,2,56,1,56,NA,6.4,NA,7
"26381",4,746,37,20478,3,1,2,56,1,56,NA,6.7,NA,7
"26382",5,12,6,20478,3,1,2,63,1,63,NA,10.8,NA,7
"26383",6,94,6,20478,3,1,2,48,3,42,NA,7.1,NA,7
"26384",7,12,6,20478,3,1,2,53,1,53,NA,6.9,NA,7
"26385",8,12,6,20478,3,1,2,59,1,59,NA,9.4,NA,7
"26386",9,746,37,20478,3,1,2,60,1,60,NA,7.7,NA,7
"26387",10,746,37,20478,3,1,2,NA,NA,NA,NA,NA,NA,7
"26388",11,12,6,20478,3,1,2,37,3,37,NA,5.5,NA,7
"26389",12,746,37,20478,3,1,2,53,3,53,NA,6.4,NA,7
"26390",13,375,41,20478,3,1,2,52,3,52,NA,6,NA,7
"26391",14,375,41,20478,3,1,2,50,3,50,NA,5.6,NA,7
"26392",15,12,6,20478,3,1,2,48,3,48,NA,5.7,NA,7
"26393",16,746,37,20478,3,1,2,54,1,54,NA,5.8,NA,7
"26394",17,375,41,20478,3,1,2,52,3,52,NA,5.4,NA,7
"26395",18,746,37,20478,3,1,2,53,3,53,NA,5.6,NA,7
"26396",19,12,6,20478,3,1,2,34,3,34,NA,5,NA,7
"26397",20,746,37,20478,3,1,2,52,3,52,NA,5.5,NA,7
"26398",21,375,41,20478,3,1,2,48,3,48,NA,5,NA,7
"26399",22,375,41,20478,3,1,2,47,3,47,NA,5.1,NA,7
"26400",23,375,41,20478,3,1,2,52,3,52,NA,5.3,NA,7
"26401",24,375,41,20478,3,1,2,52,3,52,NA,5.1,NA,7
"26402",25,544,36,20478,3,1,2,47,3,47,NA,5.3,NA,7
"26403",1,12,6,20478,4,2,2,34,1,34,NA,4.2,NA,7
"26404",2,12,6,20478,4,2,2,20,1,20,NA,2.2,NA,7
"26405",3,12,6,20478,4,2,2,35,1,35,NA,4.3,NA,7
"26406",4,12,6,20478,4,2,2,17,1,17,NA,1.6,NA,7
"26407",5,12,6,20478,4,2,2,36,1,36,NA,4,NA,7
"26408",7,12,6,20478,4,2,2,16,1,16,NA,1.7,NA,7
"26409",8,12,6,20478,4,2,2,28,3,28,NA,2.5,NA,7
"26410",9,12,6,20478,4,2,2,12,1,12,NA,1.4,NA,7
"26411",10,12,6,20478,4,2,2,28,1,28,NA,3.2,NA,7
"26412",11,12,6,20478,4,2,2,18,1,18,NA,1.3,NA,7
"26413",12,12,6,20478,4,2,2,38,1,38,NA,5.9,NA,7
"26414",13,12,6,20478,4,2,2,40,1,40,NA,5.9,NA,7
"26415",14,12,6,20478,4,2,2,10,1,10,NA,1.1,NA,7
"26416",15,12,6,20478,4,2,2,20,1,20,NA,1.7,NA,7
"26417",4,746,37,20498,1,1,2,NA,NA,NA,NA,NA,NA,7
"26418",6,71,9,20498,1,1,2,31,1,31,NA,3.5,NA,7
"26419",7,94,6,20498,1,1,2,35,1,35,NA,5.3,NA,7
"26420",15,12,6,20498,2,1,2,37,1,37,NA,4.6,NA,7
"26421",16,746,37,20498,2,1,2,52,1,52,NA,9,NA,7
"26422",17,741,37,20498,2,1,2,47,1,47,NA,6.4,NA,7
"26423",18,95,6,20498,2,1,2,43,1,43,NA,5.4,NA,7
"26424",19,746,37,20498,2,1,2,50,1,50,NA,7.8,NA,7
"26425",20,741,37,20498,2,1,2,48,1,48,NA,7.5,NA,7
"26426",21,375,41,20498,2,1,2,40,1,40,NA,5.7,NA,7
"26427",22,375,41,20498,2,1,2,43,1,43,NA,5.4,NA,7
"26428",23,12,6,20498,2,1,2,37,1,37,NA,5.4,NA,7
"26429",2,746,37,20498,3,1,2,NA,NA,NA,NA,NA,NA,7
"26430",5,241,9,20498,3,1,2,NA,NA,NA,NA,NA,NA,7
"26431",3,746,37,20498,4,1,2,49,1,49,NA,12.4,NA,7
"26432",6,71,9,20498,4,1,2,41,1,41,NA,6.4,NA,7
"26433",7,12,6,20498,4,1,2,18,1,18,NA,2.7,NA,7
"26434",8,12,6,20498,4,1,2,17,1,17,NA,2.6,NA,7
"26435",14,746,37,20498,4,1,2,48,1,48,NA,8.2,NA,7
"26436",15,12,6,20498,4,1,2,39,1,39,NA,5.9,NA,7
"26437",5,823,25,20504,1,1,2,39,1,37,NA,7.5,NA,7
"26438",13,544,36,20504,1,1,2,18,1,18,NA,2.1,NA,7
"26439",14,543,36,20504,1,1,2,24,1,24,NA,2.8,NA,7
"26440",16,746,37,20504,1,1,2,24,1,24,NA,2,NA,7
"26441",17,746,37,20504,1,1,2,43,1,43,NA,6.4,NA,7
"26442",18,746,37,20504,1,1,2,43,1,43,NA,5.9,NA,7
"26443",2,544,36,20504,2,1,2,NA,NA,NA,NA,NA,NA,7
"26444",5,741,37,20504,2,1,2,NA,NA,NA,NA,NA,NA,7
"26445",9,543,36,20504,2,1,2,24,1,24,NA,2.2,NA,7
"26446",10,543,36,20504,2,1,2,23,1,23,NA,2,NA,7
"26447",11,543,36,20504,2,1,2,19,1,19,NA,1.6,NA,7
"26448",12,543,36,20504,2,1,2,25,1,25,NA,2.8,NA,7
"26449",13,543,36,20504,2,1,2,24,1,24,NA,2.1,NA,7
"26450",14,543,36,20504,2,1,2,23,1,23,NA,2.2,NA,7
"26451",15,741,37,20504,2,1,2,26,1,26,NA,2.5,NA,7
"26452",16,543,36,20504,2,1,2,17,1,17,NA,1.2,NA,7
"26453",17,972,41,20504,2,1,2,29,1,29,NA,5.8,NA,7
"26454",17,746,37,20504,3,1,2,27,1,27,NA,2.4,NA,7
"26455",18,746,37,20504,3,1,2,29,1,29,NA,2.8,NA,7
"26456",20,543,36,20504,3,1,2,23,1,23,NA,1.8,NA,7
"26457",21,746,37,20504,3,1,2,19,1,19,NA,1.3,NA,7
"26458",22,746,37,20504,3,1,2,28,1,28,NA,2.2,NA,7
"26459",23,746,37,20504,3,1,2,28,1,28,NA,2.3,NA,7
"26460",24,746,37,20504,3,1,2,NA,NA,NA,NA,NA,NA,7
"26461",25,746,37,20504,3,1,2,22,1,22,NA,1.9,NA,7
"26462",26,746,37,20504,3,1,2,18,2,17,NA,1.3,NA,7
"26463",27,746,37,20504,3,1,2,28,1,28,NA,2.6,NA,7
"26464",28,746,37,20504,3,1,2,22,1,22,NA,1.9,NA,7
"26465",29,746,37,20504,3,1,2,27,1,27,NA,2.1,NA,7
"26466",30,746,37,20504,3,1,2,27,1,27,NA,2.2,NA,7
"26467",31,746,37,20504,3,1,2,25,1,25,NA,1.8,NA,7
"26468",32,746,37,20504,3,1,2,25,1,25,NA,1.9,NA,7
"26469",33,746,37,20504,3,1,2,16,1,16,NA,1.2,NA,7
"26470",34,746,37,20504,3,1,2,26,1,26,NA,1.9,NA,7
"26471",35,543,36,20504,3,1,2,17,1,17,NA,1.3,NA,7
"26472",36,746,37,20504,3,1,2,17,1,17,NA,1.2,NA,7
"26473",37,543,36,20504,3,1,2,17,1,17,NA,1.2,NA,7
"26474",38,543,36,20504,3,1,2,17,1,17,NA,1.1,NA,7
"26475",39,746,37,20504,3,1,2,18,1,18,NA,1.1,NA,7
"26476",4,746,37,20504,4,2,2,NA,NA,NA,NA,NA,NA,7
"26477",8,746,37,20504,4,2,2,NA,NA,NA,NA,NA,NA,7
"26478",13,746,37,20504,4,2,2,NA,NA,NA,NA,NA,NA,7
"26479",14,544,36,20504,4,2,2,NA,NA,NA,NA,NA,NA,7
"26480",15,544,36,20504,4,2,2,NA,NA,NA,NA,NA,NA,7
"26481",1,746,37,20565,1,1,2,60,1,60,NA,9.9,NA,7
"26482",2,746,37,20565,1,1,2,60,1,60,NA,7.7,NA,7
"26483",3,746,37,20565,1,1,2,60,2,36,NA,7.6,NA,7
"26484",4,746,37,20565,1,1,2,59,1,59,NA,6.6,NA,7
"26485",5,746,37,20565,1,1,2,60,1,60,NA,7.2,NA,7
"26486",6,746,37,20565,1,1,2,60,1,60,NA,6.8,NA,7
"26487",7,746,37,20565,1,1,2,61,1,61,NA,7.7,NA,7
"26488",8,741,37,20565,1,1,2,43,3,43,NA,5.4,NA,7
"26489",9,746,37,20565,1,1,2,55,3,55,NA,5.3,NA,7
"26490",13,746,37,20565,2,2,2,54,3,54,NA,8.3,NA,7
"26491",14,375,41,20565,2,2,2,45,1,45,NA,7.4,NA,7
"26492",15,746,37,20565,2,2,2,36,1,36,NA,4.1,NA,7
"26493",16,746,37,20565,2,2,2,39,1,39,NA,3.4,NA,7
"26494",17,746,37,20565,2,2,2,39,3,39,NA,3.3,NA,7
"26495",18,746,37,20565,2,2,2,37,1,37,NA,3.1,NA,7
"26496",19,746,37,20565,2,2,2,11,2,9,NA,1,NA,7
"26497",20,746,37,20565,2,2,2,22,1,22,NA,1.3,NA,7
"26498",21,746,37,20565,2,2,2,18,1,18,NA,1.1,NA,7
"26499",1,746,37,20565,3,1,2,65,3,65,NA,5,NA,7
"26500",2,746,37,20565,3,1,2,75,1,75,NA,8.2,NA,7
"26501",3,746,37,20565,3,1,2,73,3,73,NA,7.4,NA,7
"26502",4,746,37,20565,3,1,2,72,3,72,NA,8.9,NA,7
"26503",5,746,37,20565,3,1,2,74,1,74,NA,8.9,NA,7
"26504",6,746,37,20565,3,1,2,69,1,69,NA,7.3,NA,7
"26505",7,746,37,20565,3,1,2,NA,NA,NA,NA,NA,NA,7
"26506",8,746,37,20565,3,1,2,76,1,76,NA,8.2,NA,7
"26507",9,746,37,20565,3,1,2,67,3,67,NA,5.9,NA,7
"26508",10,746,37,20565,3,1,2,70,3,70,NA,7,NA,7
"26509",11,746,37,20565,3,1,2,72,1,72,NA,7.5,NA,7
"26510",12,746,37,20565,3,1,2,70,1,70,NA,6,NA,7
"26511",13,746,37,20565,3,1,2,69,1,69,NA,5.5,NA,7
"26512",14,746,37,20565,3,1,2,69,3,69,NA,6.6,NA,7
"26513",15,746,37,20565,3,1,2,64,3,64,NA,5.2,NA,7
"26514",16,746,37,20565,3,1,2,64,1,64,NA,5,NA,7
"26515",17,746,37,20565,3,1,2,67,1,67,NA,5.3,NA,7
"26516",18,972,41,20565,3,1,2,48,3,48,NA,5.4,NA,7
"26517",1,544,36,20565,4,2,2,70,1,70,NA,12.1,NA,7
"26518",2,543,36,20565,4,2,2,58,1,58,NA,12.5,NA,7
"26519",3,544,36,20565,4,2,2,48,3,48,NA,7,NA,7
"26520",4,544,36,20565,4,2,2,44,1,44,NA,6.9,NA,7
"26521",5,544,36,20565,4,2,2,67,3,67,NA,13,NA,7
"26522",6,544,36,20565,4,2,2,57,3,57,NA,7,NA,7
"26523",7,544,36,20565,4,2,2,61,3,61,NA,8.2,NA,7
"26524",8,316,32,20565,4,2,2,35,1,35,NA,4.3,NA,7
"26525",9,972,41,20565,4,2,2,50,3,50,NA,7.3,NA,7
"26526",10,741,37,20565,4,2,2,50,1,50,NA,7.3,NA,7
"26527",11,543,36,20565,4,2,2,48,3,44,NA,5.2,NA,7
"26528",12,544,36,20565,4,2,2,40,3,40,NA,5.9,NA,7
"26529",13,543,36,20565,4,2,2,52,1,52,NA,5.6,NA,7
"26530",14,544,36,20565,4,2,2,39,3,39,NA,5.3,NA,7
"26531",15,543,36,20565,4,2,2,44,3,44,NA,5.5,NA,7
"26532",1,746,37,20635,1,2,2,46,1,46,NA,3.9,NA,7
"26533",2,746,37,20635,1,2,2,22,1,22,NA,2.5,NA,7
"26534",4,746,37,20635,1,2,2,22,1,22,NA,1.9,NA,7
"26535",6,746,37,20635,1,2,2,50,1,50,NA,6.9,NA,7
"26536",7,746,37,20635,1,2,2,20,1,17,NA,2,NA,7
"26537",8,746,37,20635,1,2,2,46,1,46,NA,5.5,NA,7
"26538",9,746,37,20635,1,2,2,43,1,43,NA,6.8,NA,7
"26539",10,746,37,20635,1,2,2,44,1,44,NA,6.4,NA,7
"26540",11,746,37,20635,1,2,2,50,1,50,NA,6.4,NA,7
"26541",12,746,37,20635,1,2,2,42,1,42,NA,5,NA,7
"26542",13,746,37,20635,1,2,2,48,1,48,NA,5.4,NA,7
"26543",14,746,37,20635,1,2,2,45,1,45,NA,6.1,NA,7
"26544",15,746,37,20635,1,2,2,46,1,46,NA,5.4,NA,7
"26545",1,746,37,20635,4,2,2,61,1,61,NA,7.1,NA,7
"26546",2,746,37,20635,4,2,2,56,1,56,NA,5.1,NA,7
"26547",4,746,37,20635,4,2,2,NA,NA,NA,NA,NA,NA,7
"26548",5,746,37,20635,4,2,2,63,1,63,NA,9.4,NA,7
"26549",6,746,37,20635,4,2,2,69,1,69,NA,10.9,NA,7
"26550",7,972,41,20635,4,2,2,25,1,25,NA,2.8,NA,7
"26551",8,12,6,20635,4,2,2,34,1,34,NA,7.9,NA,7
"26552",9,746,37,20635,4,2,2,62,1,62,NA,8.4,NA,7
"26553",10,746,37,20635,4,2,2,62,3,62,NA,8,NA,7
"26554",11,746,37,20635,4,2,2,62,1,62,NA,7.6,NA,7
"26555",12,746,37,20635,4,2,2,64,1,64,NA,8.1,NA,7
"26556",13,746,37,20635,4,2,2,62,1,62,NA,7.7,NA,7
"26557",14,746,37,20635,4,2,2,30,1,19,NA,2.2,NA,7
"26558",15,746,37,20635,4,2,2,NA,NA,NA,NA,NA,NA,7
"26559",16,746,37,20635,4,2,2,64,1,64,NA,7.2,NA,7
"26560",17,746,37,20635,4,2,2,60,1,60,NA,6.9,NA,7
"26561",18,746,37,20635,4,2,2,58,1,58,NA,5.7,NA,7
"26562",19,746,37,20635,4,2,2,55,1,55,NA,7,NA,7
"26563",20,746,37,20635,4,2,2,60,1,60,NA,5.9,NA,7
"26564",21,746,37,20635,4,2,2,51,1,51,NA,5.4,NA,7
"26565",22,746,37,20635,4,2,2,61,1,61,NA,5.1,NA,7
"26566",23,746,37,20635,4,2,2,60,1,60,NA,5.6,NA,7
"26567",24,746,37,20635,4,2,2,61,1,61,NA,5.2,NA,7
"26568",25,746,37,20635,4,2,2,57,1,57,NA,6.2,NA,7
"26569",2,823,25,20645,1,1,2,68,1,68,NA,14.1,NA,7
"26570",4,318,31,20645,1,1,2,49,1,49,NA,8.4,NA,7
"26571",5,318,31,20645,1,1,2,64,1,64,NA,9,NA,7
"26572",6,823,25,20645,1,1,2,73,1,73,NA,12.3,NA,7
"26573",8,318,31,20645,1,1,2,74,3,74,NA,20,NA,7
"26574",9,823,25,20645,1,1,2,52,2,22,NA,5.7,NA,7
"26575",10,701,43,20645,1,1,2,48,1,48,NA,6,NA,7
"26576",11,951,38,20645,1,1,2,NA,NA,NA,NA,NA,NA,7
"26577",14,951,38,20645,1,1,2,52,1,52,NA,9.2,NA,7
"26578",1,746,37,20645,2,1,2,72,1,72,NA,7.4,NA,7
"26579",2,823,25,20645,2,1,2,65,1,65,NA,10.3,NA,7
"26580",3,823,25,20645,2,1,2,62,1,62,NA,8.9,NA,7
"26581",4,951,38,20645,2,1,2,72,1,72,NA,11.1,NA,7
"26582",5,951,38,20645,2,1,2,49,3,49,NA,7.3,NA,7
"26583",6,951,38,20645,2,1,2,53,3,53,NA,6.1,NA,7
"26584",7,951,38,20645,2,1,2,75,3,75,NA,10.6,NA,7
"26585",8,951,38,20645,2,1,2,72,3,72,NA,10.8,NA,7
"26586",11,951,38,20645,2,1,2,49,3,49,NA,7.9,NA,7
"26587",12,951,38,20645,2,1,2,46,3,46,NA,7.5,NA,7
"26588",13,701,43,20645,2,1,2,27,1,27,NA,1.7,NA,7
"26589",14,701,43,20645,2,1,2,21,1,21,NA,1.3,NA,7
"26590",15,318,31,20645,2,1,2,23,1,23,NA,1.7,NA,7
"26591",1,746,37,20645,3,1,2,94,1,94,NA,15,NA,7
